node_id,sampling_interval_ms,deadband_value,deadband_type,active,keywords
ns=6;s=StarGateway:Shaco.Jinx.CU.PO_emMPR_jAMzWFZYfd,100,9,RELATIVE,0,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PQ_SbhMi_IKuFCnzaot,100,,,1,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.PQ_gHCAo_pBeGwnLzcU,1000,88,ABSOLUTE,0,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PQ_pohNz_wWhndZvatg,100,9,RELATIVE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.PQ_xzIcB_wKxHyEhXYm,1000,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PQ_yaLoI_omDKvFyULs,500,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PR_ZSsWH_YdkhOZeMnW,1000,,,1,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PR_jHNGM_DvIFOJZjom,100,88,ABSOLUTE,0,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PR_srgVW_OHPjryJYgN,1000,88,ABSOLUTE,0,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.PR_yRxnb_ufvKCScyJO,100,9,RELATIVE,0,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.PS_AXzev_KcldgqJMwt,500,9,RELATIVE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.PS_IelEN_IstghTMzwr,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PS_KWUkl_RZSdhVtIYL,1000,88,ABSOLUTE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PS_YCkmI_xQNkLIgvoy,1000,,,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PS_oRHCl_qbAacWwYZf,100,,,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PS_yXoTL_KRrDeosVwL,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PT_VfRBa_gmnoXUVGIB,500,88,ABSOLUTE,1,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PT_apVdx_ESaTmhGJvy,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PT_bSsFg_idqOAutzgW,500,88,ABSOLUTE,1,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PT_bWKFo_RgLQTECfSo,500,,,1,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PT_fKwys_BJYfvVrReD,1000,,,1,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.PT_lYqLn_vauMsznSpi,100,,,1,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PT_pjvGg_DmWywgNaHp,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PT_urnWV_TtAZpWlESs,500,88,ABSOLUTE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PT_yrSzw_DIpGsZRnSV,100,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.PU_EmrTg_UxAlbcPXdB,100,88,ABSOLUTE,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PU_MGEvc_IkoMyNpfhq,100,,,0,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PU_SNUcR_pYOwZVcBDI,100,88,ABSOLUTE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.PU_lUnNt_rwPXNVsxuH,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PU_pmxbC_hMqxHoRBnj,1000,,,0,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PU_snmWq_xrjRkVlBGU,1000,88,ABSOLUTE,0,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PU_vXiMl_JQeYfoAEnL,1000,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PV_PsHMD_UMCKHsoJht,1000,9,RELATIVE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PV_QEFlO_uAVZmSqYWg,100,9,RELATIVE,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PV_XvKEC_IMqANxmspQ,1000,9,RELATIVE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.PV_uQpih_RzcHwmWvLD,1000,9,RELATIVE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.PW_ErHKk_eaAhbVNUlI,500,9,RELATIVE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.PW_LwUpd_rbUQySiEDs,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PW_dvLPs_XOjwyoadsK,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PW_povfS_XrBUbqPuhe,500,9,RELATIVE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.PX_cipek_PHsuWJknZe,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PX_ocKIt_nDqVTkSdGm,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PX_rlTjU_ckgYXqsEQR,100,88,ABSOLUTE,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PX_uIzOf_zbCEkliynu,1000,9,RELATIVE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PX_uLUwe_hWjGvalBHV,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PX_uqxJj_vrDRwmKnGV,500,,,1,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PY_BRcNS_WPQevxyzmX,100,,,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PY_JvVPE_aOdBQgVnCx,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PY_NzlLt_hqPJlKSVDB,1000,9,RELATIVE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.PY_QJnYF_nRUbajFhOK,500,,,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.PY_YIlzh_TJBuqbyeQM,1000,,,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PY_aojUp_vwCqWbmHjt,100,9,RELATIVE,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PY_lchPg_gcEfDPvZaq,1000,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PZ_RyLib_ayFIvMApXw,500,9,RELATIVE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PZ_VCbJf_OBfcrFltQJ,100,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.PZ_VjFRI_QehOnxWTKS,100,88,ABSOLUTE,1,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.PZ_ZYxmQ_ZyMCmTVGkY,500,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.PZ_oVtiw_SDdRxntaph,500,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pa_DSsGx_UDeIRwXmaB,500,9,RELATIVE,0,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pa_tLUkn_UspRlqIkvE,500,88,ABSOLUTE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pb_PJWwl_LIrHZbReAJ,100,9,RELATIVE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pb_TENcd_NqQaFvRELO,1000,,,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pb_WkzJa_SNYVGWsxPU,1000,88,ABSOLUTE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pb_fdINj_ujxMtJldpP,500,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pb_lsqyg_rpUFjBQzXc,100,9,RELATIVE,1,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pb_txPeU_aqgAoYVPUS,500,9,RELATIVE,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pb_vdrQb_xKlcosjHrb,500,88,ABSOLUTE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pb_xFLTC_gIVYNhmiWy,100,88,ABSOLUTE,0,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pc_GYReh_pxAcPgEVSk,500,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pc_QCAmZ_iqPdHSQUsK,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pc_mZiTw_MPeGNchFrL,500,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pc_qYHwD_JDRoWPLdeV,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pd_BnkAQ_dGpfSJlQaW,500,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pd_DbpUj_gxBcNLkMpy,100,9,RELATIVE,1,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pd_LPnoV_rezbDqwuoa,100,9,RELATIVE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pd_NMcCu_QJXZbVnYAm,100,,,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pd_TwnWN_EQJdlqbKiY,1000,88,ABSOLUTE,1,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pd_ZqBcI_xBoRTFvGwC,100,9,RELATIVE,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pd_gRVda_fasVRyBvcM,1000,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pd_hRCnq_KUXTRoaqLW,100,9,RELATIVE,0,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pd_mAWre_QqXUNMfanh,100,88,ABSOLUTE,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pd_ofsOW_pIgGlrdFXj,500,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pe_FdBWw_TohNIptXQg,500,9,RELATIVE,1,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pe_LvBMA_TyLFzYicWU,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pe_MCqXm_qAQzsVPhem,500,9,RELATIVE,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pe_SUjWB_CMpwzLVxZF,100,88,ABSOLUTE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pf_HAwNb_ExRTtXvlYo,100,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pf_IudWE_jqLISWiGer,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pf_PWhmD_ZcWEVJtysY,1000,9,RELATIVE,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pf_SAdeu_pRfEuYoVIN,1000,,,0,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pf_WmzBN_MXzAdekclg,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pf_bVRvM_JPGQSvBsMT,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pf_iPEDg_XDMFhHZmUi,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pf_vEryL_QUVGIlZFmd,100,,,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pg_AcBJO_fjzZdiGsyc,500,,,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pg_CVFMl_VLseROfwJS,1000,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pg_rXaQH_pafZKRzogB,100,88,ABSOLUTE,0,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pg_xXSkd_OihJIHtxgm,500,,,1,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ph_BWwzn_yVotdMYBSE,1000,,,1,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ph_DLjOM_saQKdXPVAy,500,9,RELATIVE,0,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ph_QrnFG_xiBYXJWham,1000,,,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ph_VpuMD_FhMdkcgHBo,500,88,ABSOLUTE,1,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ph_xUTCq_ltWBoxEXnc,500,9,RELATIVE,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pi_EVzyl_UhcLVfnmGF,1000,88,ABSOLUTE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pi_GXHgJ_JRxFgfhGYZ,500,9,RELATIVE,0,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pi_HlbMi_ZLTnQgVzdP,1000,,,1,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pi_PwLBN_DpQvySkBIs,500,9,RELATIVE,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pi_VFdDK_uTiYsSRgeA,1000,9,RELATIVE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pi_XWVuL_kmrPsoagFj,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pi_jHOnm_WOcVALgpqh,1000,,,0,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pi_msQog_pAJkvVLoYs,500,9,RELATIVE,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pj_YAoiG_tyAYNJzQPM,500,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pj_fglAZ_tVecRXHzpq,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pj_qXOxd_UAyqYVpuwr,100,,,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pk_AkhXs_TmAWutogOS,500,,,0,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pk_FMCht_uCtVIlPRvr,100,9,RELATIVE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pk_HAcDY_XfEQMSgpAk,1000,,,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pk_ILvhb_haWOyVtHdR,100,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pk_IWDfX_hNkEKYiRWx,500,88,ABSOLUTE,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pk_Szgtf_YvNMVcksXG,100,9,RELATIVE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pk_clEMR_jBNCbRzADv,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pk_gxlIQ_XWfZAYgmQc,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pk_nUHiW_KqUfpTebrI,1000,,,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pl_KvxaH_txZqhzLHBS,1000,9,RELATIVE,0,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pl_NkdGH_scMKzpxwjH,500,88,ABSOLUTE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pl_uREeo_hJOoBYMZSf,1000,9,RELATIVE,0,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pm_YMAsl_hWraxufdVg,1000,88,ABSOLUTE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pm_gOGLw_oXAtNljFuw,1000,9,RELATIVE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pm_gzOIJ_bySGmIKPlk,500,,,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pm_qDrxQ_fjAgqLSVBI,100,9,RELATIVE,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pm_wBJxa_xEzudeaRDS,500,88,ABSOLUTE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pm_yDZkG_fUPIOFDSuc,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pm_zjcvp_cGbgHzCydR,100,,,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pn_RfCNt_XvonipEhxL,500,,,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pn_cQxHe_RebjNLdJYQ,500,,,0,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pn_hyYQP_tvlbScWaEz,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pn_meHOU_PYGDoOdmWU,100,9,RELATIVE,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Po_KDkth_ytkcPJbCoq,500,9,RELATIVE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Po_YINJo_LVtZzKkgJc,100,9,RELATIVE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Po_YyRlv_hQHarpOVCK,1000,9,RELATIVE,1,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Po_atWRz_LiGAtDaFPZ,500,88,ABSOLUTE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Po_mwchB_ezmPJKRxFf,100,88,ABSOLUTE,1,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Po_onTJW_VCSGeHJMzK,500,9,RELATIVE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Po_tvFQT_zJnLioUprY,100,9,RELATIVE,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pp_KuxXV_ughclqIfMX,100,,,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pp_SupRh_HZwVhuyYmA,100,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pp_WItUH_LnBUkEoGHR,1000,,,0,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pp_worKO_yVnZFHgocE,1000,9,RELATIVE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pp_wqfEC_rTQONGCSPf,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pq_OgaDs_qQFeBDkUHr,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pq_WmfuD_FripIqULZE,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pq_ikjGu_EuZbsgmIDp,100,88,ABSOLUTE,1,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pq_sKFwp_qQHnhzEXrw,1000,,,0,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pr_JWmcq_XxyJWMdlsG,500,,,1,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pr_KgtDb_eCdmcxsYNp,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pr_OxcdT_JyeBurGHoL,500,9,RELATIVE,0,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ps_CLdOr_uUsXixlJFn,1000,88,ABSOLUTE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ps_imTJU_uEQPFhBrHA,100,9,RELATIVE,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ps_qFaYP_pMvKRjOzwQ,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pt_FnVrk_qAZzplkGXm,1000,,,0,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pt_LoFAJ_jBlGsOHiJz,500,88,ABSOLUTE,1,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pt_OetaK_qDpMRGWErc,1000,88,ABSOLUTE,1,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pt_rjzpf_rGQAqUXPHv,100,,,0,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pt_tdmVo_fhgHSxUeir,500,9,RELATIVE,0,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pv_EYnGH_KfdDVNsblL,500,,,1,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pv_PnJCl_GpZIlLgrHt,1000,,,1,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pv_TyILm_UKwpTPzWqI,100,88,ABSOLUTE,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pv_jKsZy_gkExAwWrzp,500,88,ABSOLUTE,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pv_vZmPL_ztHagVWIwl,500,,,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pv_xvXZK_EQUfDGTFiV,1000,9,RELATIVE,0,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pw_LedgB_WEwPFJOsMb,100,9,RELATIVE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pw_SpCGQ_kBtMmVYxZu,100,9,RELATIVE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pw_bBjin_NGrhFHQSId,500,88,ABSOLUTE,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pw_mxtOb_uqmQAwvrjb,500,9,RELATIVE,1,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pw_vYAJk_OhtIeLPHTd,1000,,,1,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Px_QHPjL_JnXmvUOlWN,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Px_RCfKM_lWjEgtpPmi,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Px_TIjzt_ChpObJKXHm,1000,9,RELATIVE,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Py_GEqYs_BdAsjGKfNF,500,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Py_GUsJl_jCWIgXUaEB,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Py_PZHuA_KepaiXlMgE,500,88,ABSOLUTE,1,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Py_cUQXe_PqyFjfnEXl,100,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Py_eFBus_eWHzCNKMlI,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Py_eVqjU_BqWDOwmcSb,1000,,,0,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Py_ulkhF_XeuxaSMLHl,100,88,ABSOLUTE,0,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pz_GsRSA_ctEriljZVe,1000,,,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pz_Shjqf_yawBCpAkjl,500,9,RELATIVE,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pz_YDmCN_DscWBbPwne,500,9,RELATIVE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pz_bpuZU_SgqPFNxIya,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pz_iPoGg_eRKsoptxgX,500,,,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pz_tsQdk_byxIOwgcfS,100,,,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pz_uQWDP_DEhTOqVwCk,500,,,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Pz_yIUKM_hCUutlBJYz,1000,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.QA_NJElX_NoRBitaupP,500,9,RELATIVE,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.QA_YEIAL_etYAwWsXlE,100,9,RELATIVE,1,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.QA_eTxvc_ZguMXJFpEK,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.QA_egGUM_HrAGZjxsag,1000,9,RELATIVE,1,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.QA_lrACz_RAGbEQOpMc,100,,,1,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.QA_oPfDb_atIXSvfyYp,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.QA_qTUbk_DJTltQShGA,500,88,ABSOLUTE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.QA_rdfWm_DcfzmIPsMy,100,9,RELATIVE,0,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.QB_FntzQ_gkXfiALeTY,500,9,RELATIVE,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.QB_KclVr_wuyVHGxolY,1000,,,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.QB_LAeCv_cjXBkYqMbO,500,,,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.QB_ULtBk_pSZylTNEIC,500,,,1,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.QB_tBfEs_MUFnObSpGW,500,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.QB_uBUeg_lkBibRAJHr,500,,,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.QB_zWTUB_rHbWdhGsNV,1000,88,ABSOLUTE,1,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.QC_MFOCp_CiELWMDIHc,100,9,RELATIVE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.QC_vzKTJ_zONDmReVWT,100,9,RELATIVE,1,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.QD_BbxEo_gbriGnOXpa,100,88,ABSOLUTE,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.QD_IMNUA_DQEWlUMfVe,100,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.QD_JCita_ZSNRUkiLGn,100,88,ABSOLUTE,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.QD_JFbRn_zPJNkhRAsm,500,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.QD_NseOp_KtBSAwaxCp,500,88,ABSOLUTE,0,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.QD_PcGhm_lSQpxKMTjE,100,,,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.QD_RLyhI_JiRIPkvyfF,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.QD_gPYCE_EnfwMOWagy,500,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.QD_iSMkF_tcJlYdbKWx,1000,9,RELATIVE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.QD_kQaoJ_KEUMDnvpFI,500,,,0,[4]
